age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
63,M,W7GLI3U,City,1,04-12-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8:46:28,8,34.77,48486.84,21,680.61,0,Yes,0,1,2,1
23,M,98TMTLW,Village,0,15-07-2016,1,CID23312,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:25:25,16,84.53,46169.97,25,642.0,0,Yes,1,2,2,1
40,M,TQRCKGM,,2,19-03-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,5:02:14,6,34.18,41047.69,23,606.53,1,No,1,4,1,1
53,F,O9MMKHV,City,4,29-06-2015,1,CID51604,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6:35:50,3,125.48,2958.97,19,777.47,0,Yes,0,1,1,0
49,F,1GHXWLG,City,4,21-03-2017,0,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,11:24:27,6,353.15,76279.87,4,826.62,1,Yes,1,0,0,0
58,M,GHWRLZ9,Town,3,06-01-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:32:24,6,61.46,26718.77,21,789.97,1,No,1,2,2,0
36,M,9GLTVWS,Town,1,30-03-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:54:49,5,355.21,18035.59,21,644.82,1,No,1,2,2,1
46,M,DQGDDT0,City,0,06-08-2016,1,CID55130,Credit/Debit Card Offers,Desktop,Fiber_Optic,2:21:12,12,89.56,6165.24,19,665.28,1,No,0,1,2,1
50,M,00JZRBW,City,0,23-03-2017,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,8:21:02,13,31.4,8315.13,13,669.58,1,No,0,1,2,0
28,M,S6BWPIF,,0,23-04-2016,1,CID58162,Without Offers,Smartphone,Mobile_Data,19:46:07,18,158.43,13378.78,17,557.61,1,No,1,4,2,1
13,F,ZZTSK9A,City,3,05-07-2017,1,CID50530,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:50:07,15,32.35,51766.39,17,822.97,1,No,0,1,0,0
33,M,9Q0KEP2,City,2,07-02-2017,0,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,2:39:46,16,385.46,10257.84,20,786.38,1,No,0,1,2,0
40,F,612H7XS,City,4,02-06-2016,0,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,9:33:17,2,94.08,27359.05,20,761.27,1,No,1,3,1,0
50,F,C9SN0MJ,,3,07-04-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:37:37,10,172.22,22718.69,11,716.44,1,No,0,1,2,1
17,F,0KIUD1J,City,3,22-03-2017,1,CID21477,Without Offers,Desktop,Fiber_Optic,5:43:33,12,116.02,15688.95,47.09561744,867.9526898,1,No,1,3,1,1
59,F,2FKW9EC,Town,1,20-08-2015,0,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,9:49:55,10,77.73,3219.47,8,599.94,1,No,1,0,1,1
42,F,W6LPMB2,Town,0,21-12-2015,1,xxxxxxxx,Without Offers,Desktop,Mobile_Data,19:29:25,13,73.45,14364.61,3.342992951,637.13,1,No,1,0,2,1
18,M,G8PBOGI,Town,3,23-02-2015,1,CID23928,Without Offers,Smartphone,Fiber_Optic,2:34:49,13,733.44,38395.35,13,700.64,1,No,0,1,2,0
56,F,W8Q80HA,Town,0,02-02-2017,1,CID5867,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:30:40,18,43.49,45325.79,24,676.73,0,Yes,1,4,2,1
18,F,1JR8X7Y,Town,2,22-09-2015,1,CID46089,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,2:52:12,7,1792.08,30354.41,9,659.46,0,Yes,0,1,2,0
54,F,99LTQ9C,Town,1,14-03-2017,1,CID40209,Without Offers,Smartphone,Mobile_Data,15:33:20,23,511.23,5632.02,23,602.9,1,No,0,1,1,1
31,M,TECQTX6,Town,1,08-02-2016,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,14:15:56,19,114.61,31620.84,15,604.84,0,Yes,0,1,2,1
59,M,EZBR5Q6,City,1,04-09-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:12:52,8,119.45,35738.11,8,371.3804475,1,No,1,2,2,1
55,F,JBN9PGN,Town,4,01-12-2015,1,CID10147,Gift Vouchers/Coupons,?,Fiber_Optic,21:08:00,14,54.05,23312.47,29,768.78,0,Yes,1,0,2,0
48,F,RLXX4M1,,3,22-03-2015,0,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,5:37:37,16,262.94,32219.23,9,702.79,1,No,0,1,2,1
34,F,JL6LU9E,,4,05-11-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9:17:26,19,279.86,14328.91,27,705.32,1,No,1,2,2,0
46,M,GB64F60,Village,2,21-04-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:21:46,10,254.36,6032.49,7,645.63,1,No,0,1,2,1
34,M,J79LH6I,City,0,20-09-2015,1,CID41268,Without Offers,Desktop,Fiber_Optic,7:17:23,23,32.49,1320.62,11,691.17,1,No,0,1,1,1
10,F,AE2GTV2,Town,1,10-09-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,1:48:02,19,354.97,21408.22,7,599.28,1,No,0,1,2,1
63,F,MN1DVBR,City,3,27-09-2015,1,CID61797,Credit/Debit Card Offers,Smartphone,Mobile_Data,9:06:19,4,259.44,10370.82,19,733.95,0,Yes,1,4,2,0
15,F,JXSZIV0,Village,1,12-04-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,1:29:14,5,382.01,33532.47,11,668.76,0,Yes,1,0,2,1
40,F,2NRZKXR,,2,20-05-2015,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,14:51:17,18,48.14,50140.3,14,738.71,0,Yes,1,2,0,0
64,F,X7BA4CE,,1,24-12-2017,0,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,3:19:28,11,208.56,14143.97,15,617.57,1,Yes,0,1,1,1
17,M,JYXALME,Town,1,11-04-2016,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,22:43:19,12,168.6,44205.69,27,629.97,0,Yes,1,3,2,1
60,F,TNUISLN,Town,4,18-11-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:37:54,14,59.79,84770.57,2,725.5,0,Yes,0,1,0,0
35,M,F0HFTNV,City,2,22-10-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,8:11:00,23,30.06,72130.03,15,704.02,1,No,1,4,0,0
27,F,QXNWVHB,City,2,23-02-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,20:45:53,8,208.49,61074.17,16,709.51,1,Yes,0,1,0,0
46,M,R3QT5AJ,City,5,08-09-2017,1,CID7493,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:48:09,14,66.76,45475.31,19,344.2202145,1,No,0,1,2,0
59,F,8OEOAI0,Village,0,01-12-2015,1,CID3116,Without Offers,Smartphone,Fiber_Optic,10:18:07,17,30.53,48599.05,18,686.97,0,Yes,0,1,2,1
51,F,TCOBD65,Town,0,09-03-2017,1,CID3428,Without Offers,Smartphone,Mobile_Data,20:36:01,15,107.07,1450.76,29.16584426,643.68,0,Yes,0,1,1,1
10,M,WEVFD3G,,4,25-02-2017,1,CID12570,Credit/Debit Card Offers,Both,Mobile_Data,11:29:46,16,615.12,22809.79,24,1028.34948,1,Yes,1,2,2,0
22,F,C73VHLA,City,3,08-09-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:45:55,18,46.79,2932.56,15,748.78,1,No,0,1,2,0
10,M,D1AWW60,Town,3,22-07-2016,1,CID34484,,Desktop,Fiber_Optic,4:39:49,15,869.9827092,29733.41,6,1216.180871,1,No,0,1,2,0
39,F,YOCBKWA,City,4,12-04-2015,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13:38:27,14,33.34,16748.06,23,787.16,0,Yes,1,3,2,0
34,F,ON0LVHP,,5,12-12-2016,0,xxxxxxxx,Without Offers,?,Wi-Fi,18:16:25,21,30.45,26820.33,24,762.99,0,Yes,1,3,2,0
35,M,FBNQLHA,Town,1,21-10-2017,0,xxxxxxxx,Without Offers,?,Mobile_Data,2:42:41,18,226.31,41862.35,14,648.59,0,Yes,0,1,2,1
25,F,97T0TQH,City,1,29-01-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:46:16,21,295.42,45480.07,11,528.85,1,No,1,4,2,1
18,M,7Y6NNUJ,City,0,19-11-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,16:51:04,22,402.81,43135.47,12,694.64,0,Yes,0,1,2,1
18,M,MLEWOL8,,5,16-08-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3:41:40,11,44.16,65141.17,11,826.83,1,No,1,4,0,0
26,F,U7MYZG9,Village,3,09-02-2016,1,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,20:49:57,8,34.08,19597.49,-2.436277763,609.96,0,Yes,0,1,2,1
39,F,ZW8C5PA,Town,5,02-06-2015,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,21:34:25,14,93.54,35324.64,8,748.98,0,Yes,1,3,2,0
57,M,S8UC09Z,City,3,27-04-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,7:30:16,19,269.56,33578.75,4,1272.213413,0,Yes,0,1,0,0
14,M,1BRYCF5,Town,4,15-12-2017,1,CID45532,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:30:13,2,251.99,43346.65,14,752.61,1,No,0,1,2,0
54,F,YNBR8VI,City,1,24-11-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:53:31,18,1392.926556,18363.65,26,672.85,0,Yes,0,1,2,1
59,M,99RVXKH,Town,0,22-03-2016,1,CID18082,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:23:30,5,65.56,35696.34,19,631.93,1,No,1,4,2,1
59,M,64CJULE,Village,3,18-01-2015,1,CID57378,Credit/Debit Card Offers,?,Mobile_Data,17:11:53,4,826.42,3042.53,10,817.09,0,Yes,0,1,0,0
18,M,W86EDRK,,0,26-03-2015,1,CID43573,Without Offers,Smartphone,Wi-Fi,8:02:05,7,31.95,37858.63,28,502.45,0,Yes,0,1,2,1
31,M,T7TX368,City,0,07-11-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,5:19:51,19,459.2,45899.51,20,221.4753795,0,Yes,0,1,2,0
55,M,1LVEDUI,Village,3,30-04-2016,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,13:27:32,13,47.46,49294.87,27,663.83,1,No,1,4,2,1
53,F,W4BQYCS,Town,2,25-04-2015,1,CID55561,Without Offers,Smartphone,Wi-Fi,17:46:31,7,517.06,39266.25,18,753.66,0,Yes,0,1,1,0
28,F,TXY896D,,3,24-10-2016,1,CID44139,Without Offers,Smartphone,Fiber_Optic,13:58:19,22,184.76,28310.36,9,1019.414274,1,No,0,1,2,0
22,M,Y7S0TX3,City,2,06-06-2017,1,CID46587,Without Offers,Desktop,Fiber_Optic,10:45:19,20,37.42,28125.48,13,613.04,1,No,0,1,2,1
14,F,8Z90G4R,Village,1,20-08-2017,0,xxxxxxxx,Without Offers,Desktop,Mobile_Data,0:48:58,8,51.65,18152.31,22,624.6,1,No,1,0,2,1
36,F,MHHQKRB,Village,2,04-11-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:53:05,11,149.82,18266.19,29,799.64,1,No,0,1,2,0
27,M,F2VYK58,Town,0,21-02-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,13:19:51,18,341.98,26105.5,20,532.33,1,Yes,0,1,2,1
17,F,60TPZ3M,Village,0,15-02-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22:05:23,10,121.88,40290.97,27,574.99,1,No,1,0,2,1
57,F,SOIXVKP,Town,1,03-08-2016,0,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,5:25:08,9,345.61,37419.11,25,677.04,0,Yes,1,0,2,1
24,F,A95Q873,Town,0,24-08-2015,1,CID21962,Gift Vouchers/Coupons,?,Mobile_Data,11:46:43,20,271.93,25232.61,24,1066.737909,0,Yes,0,1,2,1
59,F,N2U5CRJ,,5,10-12-2016,1,CID52214,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:28:31,7,31.66,11580.89,15,760.39,1,No,1,2,2,0
28,M,R89TXS9,Town,5,12-02-2017,1,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,3:21:26,24,124.71,15929.16,6,759.91,1,No,0,1,2,0
11,F,X0OD4JV,City,1,08-04-2015,1,CID13699,Credit/Debit Card Offers,Desktop,Mobile_Data,2:25:24,5,82.31,29041.17,25,687.52,1,No,1,3,2,1
22,F,AX585P4,,3,02-06-2016,0,xxxxxxxx,Without Offers,?,Mobile_Data,21:04:57,18,93.99,29934.46,6,632.13,0,Yes,1,4,2,1
50,M,7J2LUB5,City,1,10-12-2017,1,CID17622,Without Offers,Desktop,Mobile_Data,5:29:58,17,513.28,34303.4,18,654.34,0,Yes,1,2,1,1
32,F,1EY4KXH,Town,0,17-04-2017,1,CID57334,Without Offers,?,Fiber_Optic,12:11:41,13,139.9,25119.69,26,682.45,0,Yes,0,1,2,1
10,F,L9AHUCU,City,1,05-02-2017,1,CID50741,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:52:05,15,749.97,35439.04,20,895.3442919,1,Yes,1,0,2,1
17,M,4HAR24X,Town,0,17-07-2017,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,0:29:46,11,435.04,37787.99,27,682.84,1,No,0,1,2,1
47,M,DUW2245,,5,07-11-2015,1,CID22811,Without Offers,Desktop,Mobile_Data,8:41:40,21,79.5,51964.64,4,778.61,1,No,0,1,0,0
10,M,USMY4LT,Town,2,20-03-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,11:56:23,22,90.83,30788.28,12,701.66,1,No,0,1,2,0
37,M,BXECDCX,Town,2,30-09-2015,1,CID19673,Gift Vouchers/Coupons,?,Mobile_Data,12:24:50,12,500.49,43131.73,23,894.2960582,1,No,0,1,2,1
11,F,8N5ARAR,Town,4,23-04-2015,1,CID20828,Without Offers,Desktop,Mobile_Data,16:23:20,13,169.14,46397.59,10,788.55,1,No,1,3,1,0
31,M,W36TVCP,City,2,23-02-2015,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,9:24:07,15,239.41,22250.97,14,765.02,1,No,1,2,2,0
48,M,V9U0XZ3,City,3,06-03-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:19:16,14,390.9,36626.5,10,785.68,0,Yes,0,1,0,0
12,M,J9JXMDK,City,0,21-04-2015,0,xxxxxxxx,Without Offers,?,Mobile_Data,0:20:24,13,212.21,22791.32,16,528.17,1,No,1,3,2,1
11,F,7HVT5L8,Town,1,03-03-2016,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,15:03:26,18,332.17,17275.78,26,620.09,0,Yes,0,1,2,1
16,M,88SDZW0,Town,1,06-11-2017,1,CID4150,Gift Vouchers/Coupons,?,Mobile_Data,23:33:52,14,199.24,4262.37,17,529.33,1,No,0,1,1,1
19,M,G6WV30G,Town,0,20-01-2017,1,CID45268,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:12:00,10,186.46,4528.62,5,696.74,0,Yes,0,1,2,1
61,F,S3LCXJY,Town,0,08-09-2016,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,9:00:41,11,54.23,4724.74,15,601.76,1,No,0,1,2,1
26,F,5KCB9L6,City,1,17-05-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12:47:05,18,359.96,30630.72,29,595.35,1,Yes,0,1,2,1
10,F,B1VFK5C,,1,04-10-2015,0,xxxxxxxx,Without Offers,?,Mobile_Data,20:18:23,14,418.01,19285.16,22,701.61,1,No,1,0,2,1
35,M,RS1AWJE,Town,1,18-09-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,9:30:08,23,66.49,40583.15,25,675.53,0,Yes,0,1,1,1
10,M,J53DRQ7,City,4,20-02-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,9:51:49,8,257.06,17241.89,5,733.24,0,Yes,1,2,1,0
33,M,ROW5LGQ,Village,1,07-11-2016,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,8:52:12,14,89.44,22155.43,6,503.41,0,Yes,0,1,2,1
47,M,7C8IFQQ,Town,1,20-06-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:37:41,18,135.96,3424.51,6,654.56,1,No,1,4,2,1
10,F,9HQ9TB7,,1,06-02-2016,1,CID45147,Without Offers,Desktop,Mobile_Data,2:31:44,16,32.35,8296.91,9,557.37,1,No,0,1,2,1
27,M,SEDEYWC,,2,12-08-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,18:15:06,15,32.31,11022.62,19,702.14,1,No,1,3,1,0
31,M,FSN3KOA,,3,26-06-2017,1,CID31231,Gift Vouchers/Coupons,?,Mobile_Data,10:53:01,13,188.49,8948.77,25,606.41,0,Yes,0,1,2,1
13,M,W9CDM8P,Town,0,25-08-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,5:48:05,4,461.25,33280.17,16,663.83,1,No,1,3,1,1
29,M,6ODQJ1J,Town,2,29-06-2017,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9:59:40,11,347.95,4777.76,28,768.68,0,Yes,1,3,2,0
50,F,P7ZZCVV,City,0,23-04-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:05:45,10,167.54,37785.3,21,1187.922924,0,Yes,0,1,2,1
48,F,EZAOWVS,Town,2,05-01-2015,1,CID3979,Without Offers,Smartphone,Wi-Fi,7:19:41,17,403.63,8561.59,21,793.63,1,Yes,0,1,2,0
24,F,R2Y4H9L,Town,1,04-02-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,1:22:24,9,183.7,32267.49,9,515.2,1,No,0,1,2,1
54,M,QZLXDWD,City,4,30-01-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:00:18,10,162.51,87649.54,15,825.87,0,Yes,1,4,0,0
38,F,ITGV3LE,Town,2,19-03-2015,1,CID33985,Credit/Debit Card Offers,Desktop,Wi-Fi,8:33:45,15,272.31,35418.71,20,611.9,0,Yes,0,1,2,1
60,M,ERV1700,City,5,08-10-2017,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,0:00:00,7,103.35,8706.19,13,759.37,0,Yes,1,0,0,0
13,M,MCGGLNZ,,0,11-03-2017,1,CID7739,Credit/Debit Card Offers,Desktop,Mobile_Data,22:40:45,15,229.34,24121.73,19,560.76,1,No,1,2,1,1
50,M,ACX5VQM,Village,0,25-05-2015,0,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,5:18:04,15,225.11,40410.41,16,718.49,0,Yes,0,1,2,1
46,M,LHBX05D,Town,1,22-08-2017,1,CID11209,Credit/Debit Card Offers,Desktop,Mobile_Data,15:13:38,20,1024.315422,12931.05,14,953.332005,0,Yes,0,1,2,1
63,M,S3MWRQ4,Town,0,01-06-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:34:54,9,215.67,4371.84,17,692.91,0,Yes,1,4,2,1
21,M,MTJFBB9,City,0,31-03-2015,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:14:54,19,107.07,33268.02,12,622.73,1,No,1,4,2,1
12,M,TR5771S,City,3,18-06-2015,1,CID43089,Without Offers,Desktop,Fiber_Optic,12:27:58,6,96.1,42777.85,29,778.18,0,Yes,1,3,2,0
31,M,K4T4VQG,Town,4,02-11-2016,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,3:55:53,21,56.01,40850.12,25,768.18,0,Yes,1,0,2,0
55,M,GYI9R39,City,1,16-08-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,6:13:03,8,31.28,8636.86,26,698.58,1,No,1,2,1,1
12,M,XHV3FHT,Village,0,18-08-2017,1,CID29263,Credit/Debit Card Offers,Desktop,Mobile_Data,0:17:58,22,1109.506838,47273.19,11,512.52,1,No,0,1,2,0
63,F,8HOBHIA,City,5,13-04-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,1:40:23,4,90.05,13440.27,21,749.87,1,No,1,3,1,0
60,M,12UGPYN,Town,0,09-02-2017,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19:58:19,15,312.52,36047.57,13,506.71,1,No,1,2,2,1
47,M,YGIAU78,Town,4,21-12-2015,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,8:21:07,2,303.6,3652.69,17,772.35,1,Yes,1,2,2,0
26,M,PJ25G4V,Town,0,07-08-2017,1,CID19384,Gift Vouchers/Coupons,Desktop,Fiber_Optic,2:31:20,11,32.03,10855.98,13,706.53,0,Yes,1,2,2,1
59,M,W0NY9JA,,5,20-02-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,12:52:06,7,108.94,17765.25,19,800.45,1,No,0,1,0,0
36,F,0JYEIAC,Village,0,11-05-2017,1,CID7983,Without Offers,Both,Fiber_Optic,11:36:14,3,668.64,49977.71,18,636.54,0,Yes,0,1,2,1
63,M,TBY8J7T,City,2,05-11-2015,1,CID52704,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:45:35,16,376.89,24078.36,13,792.8760442,1,No,1,0,2,0
63,F,5A7015Y,City,1,11-11-2017,1,CID23132,Without Offers,Desktop,Mobile_Data,20:48:44,22,117.32,24070.97,7,359.7424717,0,Yes,1,3,1,1
29,M,A5LS9B1,Town,0,09-08-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,7:12:43,7,182.32,39724.57,18,542.24,0,Yes,1,2,2,1
32,F,W9ODD2B,City,2,16-01-2016,1,CID5962,Without Offers,?,Wi-Fi,1:10:49,9,30.74,25761.3,23,653.72,1,No,1,4,2,1
31,M,BOHDSDR,Town,4,24-08-2015,1,CID40099,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:28:13,22,1346.497329,24217.17,24,708.39,1,No,1,4,2,0
61,M,4KSKDR5,City,1,07-06-2015,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,7:03:29,21,37.85,32903.03,22,639.92,1,No,1,2,1,1
38,F,S11YWS8,Village,1,09-09-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,0:09:34,15,114.02,31580.57,16,615.48,1,No,0,1,2,1
52,M,HC88HEP,,5,16-08-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8:12:16,18,32.24,11408.61,6,1054.875988,1,No,0,1,0,0
39,M,MLVUH9Y,,4,28-09-2017,1,CID16408,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:40:41,17,975.4215182,47086.18,15,796.47,0,Yes,1,3,2,0
31,M,JL6LP3K,,1,23-08-2016,1,CID19152,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:54:40,16,38.27,1778.37,25,516.05,0,Yes,0,1,1,1
30,M,Q4Z0FOW,Town,1,16-08-2015,1,CID31721,Gift Vouchers/Coupons,Smartphone,Wi-Fi,1:17:05,18,529.46,44939.59,7,710.74,1,No,0,1,2,1
14,M,2933RUJ,,2,29-08-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:08:03,12,31.56,24468.6,28,661.99,1,No,1,0,2,1
46,F,E4Q88TZ,Town,2,01-07-2015,1,CID49043,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,1:32:07,18,280.45,48254.83,16,751.52,0,Yes,0,1,1,0
64,F,FM9WAZF,Town,3,21-06-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,15:00:23,11,318.82,22451.03,14,805.27,0,Yes,1,0,0,0
23,M,9ZZBD5E,,1,11-01-2017,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,22:21:29,2,330.05,47684.82,7,621.08,0,Yes,0,1,1,1
14,M,VYBAMHU,Village,5,06-02-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,14:30:28,10,288.63,98669.9,19,821.57,1,No,1,3,0,0
29,F,SIG0Z6F,,2,24-02-2017,0,xxxxxxxx,Without Offers,Desktop,Mobile_Data,8:31:41,14,47.85,24749.76,13,727.47,0,Yes,1,4,1,0
60,M,2ND7CF2,City,0,30-06-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:40:37,11,127.84,3678.49,21,661.43,0,Yes,0,1,2,1
14,M,21QIZGQ,,1,14-07-2015,1,CID55060,Credit/Debit Card Offers,Desktop,Fiber_Optic,13:03:04,8,648.55,1342.33,12,675.87,1,Yes,0,1,2,1
25,F,JWKNAL0,Village,2,28-11-2015,1,CID30373,Gift Vouchers/Coupons,Desktop,Wi-Fi,5:34:30,12,119.64,91653.19,14,735.7,1,No,1,3,0,0
11,F,56TK18M,City,3,20-09-2017,1,CID41557,Gift Vouchers/Coupons,Smartphone,Mobile_Data,9:49:01,11,155.12,48976.98,26,735.78,1,No,0,1,1,0
13,M,WNIR5Q1,Village,5,04-12-2015,0,xxxxxxxx,Without Offers,?,Mobile_Data,11:04:59,6,152.05,5019.87,11,740.52,0,Yes,0,1,2,0
23,M,RWDS9IV,City,3,19-04-2016,0,xxxxxxxx,Without Offers,?,Fiber_Optic,8:56:02,1,310.36,6970.8,21,702.95,1,Yes,1,3,2,1
39,F,HN9G7PZ,City,2,22-06-2016,1,CID57569,Without Offers,Smartphone,Mobile_Data,7:38:08,14,1437.43,27919.09,24,788.71,0,Yes,0,1,1,0
24,F,N6STCF5,City,0,16-03-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,1:56:58,7,241.05,13828.7,16,690.21,1,No,0,1,1,1
52,F,PCX1IMS,City,3,10-01-2015,0,xxxxxxxx,Without Offers,?,Wi-Fi,7:04:44,17,283.3,8101.0,26,698.44,0,Yes,0,1,2,1
35,F,LVE4KF8,Town,1,03-07-2016,1,CID48374,Gift Vouchers/Coupons,Smartphone,Mobile_Data,7:18:52,17,52.72,1237.2,27,1167.334646,0,Yes,0,1,1,1
56,F,QQ54HBF,Town,5,13-02-2016,1,CID3346,Without Offers,Smartphone,Wi-Fi,8:48:39,7,51.29,31845.35,26,725.86,0,Yes,1,4,2,0
53,F,I9VAW45,City,0,18-12-2017,1,CID22903,Gift Vouchers/Coupons,Smartphone,Mobile_Data,1:57:50,11,274.48,17021.66,19,682.83,1,Yes,0,1,1,1
